date,category,downloads
2025-09-13,nan,54
2025-09-13,null,54
2025-09-14,2,0
2025-09-14,2.0,0
2025-09-14,3,821
2025-09-14,3.0,821
2025-09-14,nan,2
2025-09-14,null,2
2025-09-15,2,0
2025-09-15,2.0,0
2025-09-15,3,1279
2025-09-15,3.0,1279
2025-09-15,nan,6
2025-09-15,null,6
2025-09-16,2,0
2025-09-16,2.0,0
2025-09-16,3,2011
2025-09-16,3.0,2011
2025-09-16,nan,3
2025-09-16,null,3
2025-09-17,2,0
2025-09-17,2.0,0
2025-09-17,3,2235
2025-09-17,3.0,2235
2025-09-17,nan,40
2025-09-17,null,40
2025-09-18,2,0
2025-09-18,2.0,0
2025-09-18,3,1586
2025-09-18,3.0,1586
2025-09-18,nan,13
2025-09-18,null,13
2025-09-19,2,0
2025-09-19,2.0,0
2025-09-19,3,1038
2025-09-19,3.0,1038
2025-09-19,nan,3
2025-09-19,null,3
2025-09-20,2,0
2025-09-20,2.0,0
2025-09-20,3,1025
2025-09-20,3.0,1025
2025-09-20,nan,11
2025-09-20,null,11
2025-09-21,2,0
2025-09-21,2.0,0
2025-09-21,3,1324
2025-09-21,3.0,1324
2025-09-21,nan,42
2025-09-21,null,42
2025-09-22,2,0
2025-09-22,2.0,0
2025-09-22,3,2044
2025-09-22,3.0,2044
2025-09-22,nan,27
2025-09-22,null,27
2025-09-23,2,0
2025-09-23,2.0,0
2025-09-23,3,1312
2025-09-23,3.0,1312
2025-09-23,nan,115
2025-09-23,null,115
2025-09-24,2,0
2025-09-24,2.0,0
2025-09-24,3,1855
2025-09-24,3.0,1855
2025-09-24,nan,2
2025-09-24,null,2
2025-09-25,2,0
2025-09-25,2.0,0
2025-09-25,3,1662
2025-09-25,3.0,1662
2025-09-25,nan,14
2025-09-25,null,14
2025-09-26,2,0
2025-09-26,2.0,0
2025-09-26,3,1101
2025-09-26,3.0,1101
2025-09-26,nan,0
2025-09-26,null,0
2025-09-27,2,0
2025-09-27,2.0,0
2025-09-27,3,740
2025-09-27,3.0,740
2025-09-27,nan,6
2025-09-27,null,6
2025-09-28,2,0
2025-09-28,2.0,0
2025-09-28,3,1086
2025-09-28,3.0,1086
2025-09-28,nan,3
2025-09-28,null,3
2025-09-29,2,0
2025-09-29,2.0,0
2025-09-29,3,1422
2025-09-29,3.0,1422
2025-09-29,nan,5
2025-09-29,null,5
2025-09-30,2,0
2025-09-30,2.0,0
2025-09-30,3,1783
2025-09-30,3.0,1783
2025-09-30,nan,19
2025-09-30,null,19
2025-10-01,2,0
2025-10-01,2.0,0
2025-10-01,3,1340
2025-10-01,3.0,1340
2025-10-01,nan,55
2025-10-01,null,55
2025-10-02,2,0
2025-10-02,2.0,0
2025-10-02,3,1233
2025-10-02,3.0,1233
2025-10-02,nan,3
2025-10-02,null,3
2025-10-03,2,0
2025-10-03,2.0,0
2025-10-03,3,2001
2025-10-03,3.0,2001
2025-10-03,nan,2
2025-10-03,null,2
2025-10-04,2,0
2025-10-04,2.0,0
2025-10-04,3,1114
2025-10-04,3.0,1114
2025-10-04,nan,2
2025-10-04,null,2
2025-10-05,2,0
2025-10-05,2.0,0
2025-10-05,3,852
2025-10-05,3.0,852
2025-10-05,nan,4
2025-10-05,null,4
2025-10-06,2,0
2025-10-06,2.0,0
2025-10-06,3,1701
2025-10-06,3.0,1701
2025-10-06,nan,16
2025-10-06,null,16
2025-10-07,2,0
2025-10-07,2.0,0
2025-10-07,3,1532
2025-10-07,3.0,1532
2025-10-07,nan,6
2025-10-07,null,6
2025-10-08,2,0
2025-10-08,2.0,0
2025-10-08,3,1176
2025-10-08,3.0,1176
2025-10-08,nan,13
2025-10-08,null,13
2025-10-09,2,0
2025-10-09,2.0,0
2025-10-09,3,1405
2025-10-09,3.0,1405
2025-10-09,nan,6
2025-10-09,null,6
2025-10-10,2,0
2025-10-10,2.0,0
2025-10-10,3,664
2025-10-10,3.0,664
2025-10-10,nan,8
2025-10-10,null,8
2025-10-11,2,0
2025-10-11,2.0,0
2025-10-11,3,429
2025-10-11,3.0,429
2025-10-11,nan,3
2025-10-11,null,3
2025-10-12,2,0
2025-10-12,2.0,0
2025-10-12,3,395
2025-10-12,3.0,395
2025-10-12,nan,1
2025-10-12,null,1
2025-10-13,2,0
2025-10-13,2.0,0
2025-10-13,3,642
2025-10-13,3.0,642
2025-10-13,nan,3
2025-10-13,null,3
2025-10-14,2,0
2025-10-14,2.0,0
2025-10-14,3,723
2025-10-14,3.0,723
2025-10-14,nan,4
2025-10-14,null,4
2025-10-15,2,0
2025-10-15,2.0,0
2025-10-15,3,865
2025-10-15,3.0,865
2025-10-15,nan,67
2025-10-15,null,67
2025-10-16,2,0
2025-10-16,2.0,0
2025-10-16,3,1886
2025-10-16,3.0,1886
2025-10-16,nan,17
2025-10-16,null,17
2025-10-17,2,0
2025-10-17,2.0,0
2025-10-17,3,708
2025-10-17,3.0,708
2025-10-17,nan,34
2025-10-17,null,34
2025-10-18,2,0
2025-10-18,2.0,0
2025-10-18,3,520
2025-10-18,3.0,520
2025-10-18,nan,3
2025-10-18,null,3
2025-10-19,2,0
2025-10-19,2.0,0
2025-10-19,3,462
2025-10-19,3.0,462
2025-10-19,nan,16
2025-10-19,null,16
2025-10-20,2,0
2025-10-20,2.0,0
2025-10-20,3,704
2025-10-20,3.0,704
2025-10-20,nan,24
2025-10-20,null,24
2025-10-21,2,0
2025-10-21,2.0,0
2025-10-21,3,757
2025-10-21,3.0,757
2025-10-21,nan,22
2025-10-21,null,22
2025-10-22,2,0
2025-10-22,2.0,0
2025-10-22,3,820
2025-10-22,3.0,820
2025-10-22,nan,1
2025-10-22,null,1
2025-10-23,2,0
2025-10-23,2.0,0
2025-10-23,3,819
2025-10-23,3.0,819
2025-10-23,nan,11
2025-10-23,null,11
2025-10-24,2,0
2025-10-24,2.0,0
2025-10-24,3,647
2025-10-24,3.0,647
2025-10-24,nan,6
2025-10-24,null,6
2025-10-25,2,0
2025-10-25,2.0,0
2025-10-25,3,405
2025-10-25,3.0,405
2025-10-25,nan,2
2025-10-25,null,2
2025-10-26,2,0
2025-10-26,2.0,0
2025-10-26,3,407
2025-10-26,3.0,407
2025-10-26,nan,0
2025-10-26,null,0
2025-10-27,2,0
2025-10-27,2.0,0
2025-10-27,3,1116
2025-10-27,3.0,1116
2025-10-27,nan,2
2025-10-27,null,2
2025-10-28,2,0
2025-10-28,2.0,0
2025-10-28,3,1450
2025-10-28,3.0,1450
2025-10-28,nan,8
2025-10-28,null,8
2025-10-29,2,0
2025-10-29,2.0,0
2025-10-29,3,1460
2025-10-29,3.0,1460
2025-10-29,nan,4
2025-10-29,null,4
2025-10-30,2,0
2025-10-30,2.0,0
2025-10-30,3,1874
2025-10-30,3.0,1874
2025-10-30,nan,2
2025-10-30,null,2
2025-10-31,2,0
2025-10-31,2.0,0
2025-10-31,3,815
2025-10-31,3.0,815
2025-10-31,nan,2
2025-10-31,null,2
2025-11-01,2,0
2025-11-01,2.0,0
2025-11-01,3,699
2025-11-01,3.0,699
2025-11-01,nan,0
2025-11-01,null,0
2025-11-02,2,0
2025-11-02,2.0,0
2025-11-02,3,1261
2025-11-02,3.0,1261
2025-11-02,nan,1
2025-11-02,null,1
2025-11-03,2,0
2025-11-03,2.0,0
2025-11-03,3,2954
2025-11-03,3.0,2954
2025-11-03,nan,6
2025-11-03,null,6
2025-11-04,2,0
2025-11-04,2.0,0
2025-11-04,3,1412
2025-11-04,3.0,1412
2025-11-04,nan,0
2025-11-04,null,0
2025-11-05,2,0
2025-11-05,2.0,0
2025-11-05,3,1748
2025-11-05,3.0,1748
2025-11-05,nan,19
2025-11-05,null,19
2025-11-06,2,0
2025-11-06,2.0,0
2025-11-06,3,1082
2025-11-06,3.0,1082
2025-11-06,nan,2
2025-11-06,null,2
2025-11-07,2,1
2025-11-07,2.0,1
2025-11-07,3,1555
2025-11-07,3.0,1555
2025-11-07,nan,0
2025-11-07,null,0
2025-11-08,2,0
2025-11-08,2.0,0
2025-11-08,3,1414
2025-11-08,3.0,1414
2025-11-08,nan,1
2025-11-08,null,1
2025-11-09,2,0
2025-11-09,2.0,0
2025-11-09,3,2339
2025-11-09,3.0,2339
2025-11-09,nan,2
2025-11-09,null,2
2025-11-10,2,0
2025-11-10,2.0,0
2025-11-10,3,1805
2025-11-10,3.0,1805
2025-11-10,nan,4
2025-11-10,null,4
2025-11-11,2,0
2025-11-11,2.0,0
2025-11-11,3,1324
2025-11-11,3.0,1324
2025-11-11,nan,3
2025-11-11,null,3
2025-11-12,2,0
2025-11-12,2.0,0
2025-11-12,3,973
2025-11-12,3.0,973
2025-11-12,nan,0
2025-11-12,null,0
2025-11-13,2,0
2025-11-13,2.0,0
2025-11-13,3,1094
2025-11-13,3.0,1094
2025-11-13,nan,3
2025-11-13,null,3
2025-11-14,2,0
2025-11-14,2.0,0
2025-11-14,3,954
2025-11-14,3.0,954
2025-11-14,nan,2
2025-11-14,null,2
2025-11-15,2,0
2025-11-15,2.0,0
2025-11-15,3,2968
2025-11-15,3.0,2968
2025-11-15,nan,1
2025-11-15,null,1
2025-11-16,2,0
2025-11-16,2.0,0
2025-11-16,3,3555
2025-11-16,3.0,3555
2025-11-16,nan,10
2025-11-16,null,10
2025-11-17,2,0
2025-11-17,2.0,0
2025-11-17,3,2183
2025-11-17,3.0,2183
2025-11-17,nan,6
2025-11-17,null,6
2025-11-18,2,0
2025-11-18,2.0,0
2025-11-18,3,1782
2025-11-18,3.0,1782
2025-11-18,nan,2
2025-11-18,null,2
2025-11-19,2,0
2025-11-19,2.0,0
2025-11-19,3,1704
2025-11-19,3.0,1704
2025-11-19,nan,4
2025-11-19,null,4
2025-11-20,2,0
2025-11-20,2.0,0
2025-11-20,3,1940
2025-11-20,3.0,1940
2025-11-20,nan,2
2025-11-20,null,2
2025-11-21,2,0
2025-11-21,2.0,0
2025-11-21,3,1645
2025-11-21,3.0,1645
2025-11-21,nan,3
2025-11-21,null,3
2025-11-22,2,0
2025-11-22,2.0,0
2025-11-22,3,850
2025-11-22,3.0,850
2025-11-22,nan,0
2025-11-22,null,0
2025-11-23,2,0
2025-11-23,2.0,0
2025-11-23,3,578
2025-11-23,3.0,578
2025-11-23,nan,4
2025-11-23,null,4
2025-11-24,2,0
2025-11-24,2.0,0
2025-11-24,3,1064
2025-11-24,3.0,1064
2025-11-24,nan,13
2025-11-24,null,13
2025-11-25,2,0
2025-11-25,2.0,0
2025-11-25,3,890
2025-11-25,3.0,890
2025-11-25,nan,1
2025-11-25,null,1
2025-11-26,2,0
2025-11-26,2.0,0
2025-11-26,3,614
2025-11-26,3.0,614
2025-11-26,nan,9
2025-11-26,null,9
2025-11-27,2,0
2025-11-27,2.0,0
2025-11-27,3,425
2025-11-27,3.0,425
2025-11-27,nan,3
2025-11-27,null,3
2025-11-28,2,0
2025-11-28,2.0,0
2025-11-28,3,385
2025-11-28,3.0,385
2025-11-28,nan,8
2025-11-28,null,8
2025-11-29,2,0
2025-11-29,2.0,0
2025-11-29,3,241
2025-11-29,3.0,241
2025-11-29,nan,7
2025-11-29,null,7
2025-11-30,2,0
2025-11-30,2.0,0
2025-11-30,3,387
2025-11-30,3.0,387
2025-11-30,nan,0
2025-11-30,null,0
2025-12-01,2,0
2025-12-01,2.0,0
2025-12-01,3,727
2025-12-01,3.0,727
2025-12-01,nan,3
2025-12-01,null,3
2025-12-02,2,0
2025-12-02,2.0,0
2025-12-02,3,872
2025-12-02,3.0,872
2025-12-02,nan,7
2025-12-02,null,7
2025-12-03,2,0
2025-12-03,2.0,0
2025-12-03,3,893
2025-12-03,3.0,893
2025-12-03,nan,6
2025-12-03,null,6
2025-12-04,2,0
2025-12-04,2.0,0
2025-12-04,3,659
2025-12-04,3.0,659
2025-12-04,nan,18
2025-12-04,null,18
2025-12-05,2,0
2025-12-05,2.0,0
2025-12-05,3,614
2025-12-05,3.0,614
2025-12-05,nan,10
2025-12-05,null,10
2025-12-06,2,0
2025-12-06,2.0,0
2025-12-06,3,286
2025-12-06,3.0,286
2025-12-06,nan,7
2025-12-06,null,7
2025-12-07,2,0
2025-12-07,2.0,0
2025-12-07,3,301
2025-12-07,3.0,301
2025-12-07,nan,4
2025-12-07,null,4
2025-12-08,2,0
2025-12-08,2.0,0
2025-12-08,3,658
2025-12-08,3.0,658
2025-12-08,nan,10
2025-12-08,null,10
2025-12-09,2,0
2025-12-09,2.0,0
2025-12-09,3,697
2025-12-09,3.0,697
2025-12-09,nan,9
2025-12-09,null,9
2025-12-10,2,0
2025-12-10,2.0,0
2025-12-10,3,662
2025-12-10,3.0,662
2025-12-10,nan,17
2025-12-10,null,17
2025-12-11,2,0
2025-12-11,2.0,0
2025-12-11,3,645
2025-12-11,3.0,645
2025-12-11,nan,10
2025-12-11,null,10
2025-12-12,2,0
2025-12-12,2.0,0
2025-12-12,3,866
2025-12-12,3.0,866
2025-12-12,nan,4
2025-12-12,null,4
2025-12-13,2,0
2025-12-13,2.0,0
2025-12-13,3,357
2025-12-13,3.0,357
2025-12-13,nan,54
2025-12-13,null,54
2025-12-14,2,0
2025-12-14,2.0,0
2025-12-14,3,253
2025-12-14,3.0,253
2025-12-14,nan,3
2025-12-14,null,3
2025-12-15,2,0
2025-12-15,2.0,0
2025-12-15,3,636
2025-12-15,3.0,636
2025-12-15,nan,7
2025-12-15,null,7
2025-12-16,2,0
2025-12-16,2.0,0
2025-12-16,3,528
2025-12-16,3.0,528
2025-12-16,nan,17
2025-12-16,null,17
2025-12-17,2,0
2025-12-17,2.0,0
2025-12-17,3,986
2025-12-17,3.0,986
2025-12-17,nan,6
2025-12-17,null,6
2025-12-18,2,0
2025-12-18,2.0,0
2025-12-18,3,677
2025-12-18,3.0,677
2025-12-18,nan,6
2025-12-18,null,6
2025-12-19,2,0
2025-12-19,2.0,0
2025-12-19,3,600
2025-12-19,3.0,600
2025-12-19,nan,8
2025-12-19,null,8
2025-12-20,2,0
2025-12-20,2.0,0
2025-12-20,3,717
2025-12-20,3.0,717
2025-12-20,nan,5
2025-12-20,null,5
2025-12-21,2,0
2025-12-21,2.0,0
2025-12-21,3,266
2025-12-21,3.0,266
2025-12-21,nan,4
2025-12-21,null,4
2025-12-22,2,0
2025-12-22,2.0,0
2025-12-22,3,475
2025-12-22,3.0,475
2025-12-22,nan,6
2025-12-22,null,6
2025-12-23,2,0
2025-12-23,2.0,0
2025-12-23,3,534
2025-12-23,3.0,534
2025-12-23,nan,3
2025-12-23,null,3
2025-12-24,2,0
2025-12-24,2.0,0
2025-12-24,3,372
2025-12-24,3.0,372
2025-12-24,nan,4
2025-12-24,null,4
2025-12-25,2,0
2025-12-25,2.0,0
2025-12-25,3,339
2025-12-25,3.0,339
2025-12-25,nan,4
2025-12-25,null,4
2025-12-26,2,0
2025-12-26,2.0,0
2025-12-26,3,268
2025-12-26,3.0,268
2025-12-26,nan,57
2025-12-26,null,57
2025-12-27,2,0
2025-12-27,2.0,0
2025-12-27,3,327
2025-12-27,3.0,327
2025-12-27,nan,1
2025-12-27,null,1
2025-12-28,2,0
2025-12-28,2.0,0
2025-12-28,3,265
2025-12-28,3.0,265
2025-12-28,nan,3
2025-12-28,null,3
2025-12-29,2,0
2025-12-29,2.0,0
2025-12-29,3,366
2025-12-29,3.0,366
2025-12-29,nan,4
2025-12-29,null,4
2025-12-30,2,0
2025-12-30,2.0,0
2025-12-30,3,294
2025-12-30,3.0,294
2025-12-30,nan,5
2025-12-30,null,5
2025-12-31,2,0
2025-12-31,2.0,0
2025-12-31,3,233
2025-12-31,3.0,233
2025-12-31,nan,4
2025-12-31,null,4
2026-01-01,2,0
2026-01-01,2.0,0
2026-01-01,3,208
2026-01-01,3.0,208
2026-01-01,nan,3
2026-01-01,null,3
2026-01-02,2,0
2026-01-02,2.0,0
2026-01-02,3,327
2026-01-02,3.0,327
2026-01-02,nan,2
2026-01-02,null,2
2026-01-03,2,0
2026-01-03,2.0,0
2026-01-03,3,279
2026-01-03,3.0,279
2026-01-03,nan,0
2026-01-03,null,0
2026-01-04,2,0
2026-01-04,2.0,0
2026-01-04,3,254
2026-01-04,3.0,254
2026-01-04,nan,2
2026-01-04,null,2
2026-01-05,2,0
2026-01-05,2.0,0
2026-01-05,3,573
2026-01-05,3.0,573
2026-01-05,nan,2
2026-01-05,null,2
2026-01-06,2,0
2026-01-06,2.0,0
2026-01-06,3,656
2026-01-06,3.0,656
2026-01-06,nan,0
2026-01-06,null,0
2026-01-07,2,0
2026-01-07,2.0,0
2026-01-07,3,565
2026-01-07,3.0,565
2026-01-07,nan,7
2026-01-07,null,7
2026-01-08,2,0
2026-01-08,2.0,0
2026-01-08,3,559
2026-01-08,3.0,559
2026-01-08,nan,1
2026-01-08,null,1
2026-01-09,2,0
2026-01-09,2.0,0
2026-01-09,3,610
2026-01-09,3.0,610
2026-01-09,nan,4
2026-01-09,null,4
2026-01-10,2,0
2026-01-10,2.0,0
2026-01-10,3,415
2026-01-10,3.0,415
2026-01-10,nan,2
2026-01-10,null,2
2026-01-11,2,0
2026-01-11,2.0,0
2026-01-11,3,388
2026-01-11,3.0,388
2026-01-11,nan,3
2026-01-11,null,3
2026-01-12,2,0
2026-01-12,2.0,0
2026-01-12,3,488
2026-01-12,3.0,488
2026-01-12,nan,11
2026-01-12,null,11
2026-01-13,2,0
2026-01-13,2.0,0
2026-01-13,3,516
2026-01-13,3.0,516
2026-01-13,nan,1
2026-01-13,null,1
2026-01-14,2,0
2026-01-14,2.0,0
2026-01-14,3,627
2026-01-14,3.0,627
2026-01-14,nan,2
2026-01-14,null,2
2026-01-15,2,0
2026-01-15,2.0,0
2026-01-15,3,581
2026-01-15,3.0,581
2026-01-15,nan,14
2026-01-15,null,14
2026-01-16,2,0
2026-01-16,2.0,0
2026-01-16,3,485
2026-01-16,3.0,485
2026-01-16,nan,112
2026-01-16,null,112
2026-01-17,2,0
2026-01-17,2.0,0
2026-01-17,3,178
2026-01-17,3.0,178
2026-01-17,nan,2
2026-01-17,null,2
2026-01-18,2,0
2026-01-18,2.0,0
2026-01-18,3,258
2026-01-18,3.0,258
2026-01-18,nan,4
2026-01-18,null,4
2026-01-19,2,0
2026-01-19,2.0,0
2026-01-19,3,295
2026-01-19,3.0,295
2026-01-19,nan,2
2026-01-19,null,2
2026-01-20,2,0
2026-01-20,2.0,0
2026-01-20,3,560
2026-01-20,3.0,560
2026-01-20,nan,136
2026-01-20,null,136
2026-01-21,2,0
2026-01-21,2.0,0
2026-01-21,3,616
2026-01-21,3.0,616
2026-01-21,nan,64
2026-01-21,null,64
2026-01-22,2,0
2026-01-22,2.0,0
2026-01-22,3,562
2026-01-22,3.0,562
2026-01-22,nan,9
2026-01-22,null,9
2026-01-23,2,0
2026-01-23,2.0,0
2026-01-23,3,559
2026-01-23,3.0,559
2026-01-23,nan,5
2026-01-23,null,5
2026-01-24,2,0
2026-01-24,2.0,0
2026-01-24,3,489
2026-01-24,3.0,489
2026-01-24,nan,10
2026-01-24,null,10
2026-01-25,2,0
2026-01-25,2.0,0
2026-01-25,3,346
2026-01-25,3.0,346
2026-01-25,nan,5
2026-01-25,null,5
2026-01-26,2,0
2026-01-26,2.0,0
2026-01-26,3,883
2026-01-26,3.0,883
2026-01-26,nan,4
2026-01-26,null,4
2026-01-27,2,0
2026-01-27,2.0,0
2026-01-27,3,483
2026-01-27,3.0,483
2026-01-27,nan,4
2026-01-27,null,4
2026-01-28,2,0
2026-01-28,2.0,0
2026-01-28,3,1246
2026-01-28,3.0,1246
2026-01-28,nan,2
2026-01-28,null,2
2026-01-29,2,0
2026-01-29,2.0,0
2026-01-29,3,744
2026-01-29,3.0,744
2026-01-29,nan,30
2026-01-29,null,30
